Serial,sequence_ID,sequence_length,telo_density,Telomere_start,Telomere_end,Telomere_length,telo_density_mismatch,Telomere_start_mismatch,Telomere_end_mismatch,Telomere_length_mismatch
420,f3912ae9-7010-4304-b4b8-d9a25200d724,41799,0.9675509756632318,87,9208,9122,0.992665300399094,87,9357,9271
421,76e5cf82-77f8-4bed-acbf-3e1ef35b860c,3780,0.992138791000271,91,3779,3689,0.9997293640054127,85,3779,3695
422,f7f7a7b2-bdc2-4579-a6ac-fa9288c9b9bf,8104,0.8756694720734507,82,5309,5228,0.9616640880178786,82,5898,5817
423,053dcf4e-66e6-451a-816d-9f130209aec5,8169,0.9055702917771883,90,7629,7540,0.986118455843469,84,7647,7564
424,de9ff434-073e-4547-9d31-fa622de20b70,43630,0.9866777685262281,94,12103,12010,0.9873607184433727,88,12113,12026
425,095d2f39-bbca-46aa-a937-62b61f27b8f1,5728,0.9826275787187839,96,5621,5526,0.9889816953971922,90,5716,5627
426,eb4933a7-8e48-4d96-be20-e1fec1f2b8e5,5024,0.9876923076923076,89,3338,3250,0.9851712051765975,83,3791,3709
427,11d1e68c-86c8-4ffd-a6df-d29193a3e7d8,37895,0.9324882887847892,91,7348,7258,0.9892750475156122,85,7450,7366
428,6b2c88cd-c09b-465b-830f-7f61ffab5286,52147,0.9955975346193868,92,12584,12493,0.9946295143212951,92,12939,12848
429,49a5e162-bc30-4137-8f7e-9c4ec562d403,130883,0.920388349514563,1501,2530,1030,0.6922722029988466,1489,5823,4335
430,ad371c55-383a-4358-97a3-5f7267a5dd11,1180,0.9990697674418605,101,1175,1075,0.9990842490842491,89,1180,1092
431,1191b1f0-8db2-48d4-a0bf-e35d1d038118,1186,0.9990850869167429,94,1186,1093,0.9990900818926297,88,1186,1099
432,9c5e0759-60c4-41ed-88f1-80650b0dad4a,11841,0.9559656495523479,86,5558,5473,0.9758949451340169,80,5638,5559
433,7aeb85f4-dda0-4fb4-a1ee-03d18db3e56c,42579,0.9608253588516746,90,6777,6688,0.9854864204627102,84,7042,6959
434,d0145bf8-2123-470d-82ff-2617cf24ac85,17321,0.9669937555753791,94,3456,3363,0.9864331524420326,88,4141,4054
435,f59814a0-8a4b-42e7-9a91-30291c44b6e1,21402,0.9297029702970298,98,4137,4040,0.9940433643078389,92,4288,4197
436,086aaf83-ef7a-494a-a3d3-f37cafa9aa01,60426,0.9562043795620438,94,3381,3288,0.9937250427837993,88,3593,3506
437,e02efcb1-0795-4b22-9eda-42ea3a68512e,69602,0.996984318455971,92,3407,3316,0.998733215100076,86,4032,3947
438,ec1763c7-96c3-4a06-b4a1-b376def4e771,6202,0.999836307087903,91,6199,6109,0.9998364677023712,85,6199,6115
439,d72bf7fb-65cc-4e67-967a-38c56be4f62d,9700,0.9991673605328892,88,9695,9608,0.9996881172679073,82,9700,9619
440,f8592d80-da22-47b0-be80-817c162332d2,26294,0.9397590361445783,98,3832,3735,0.9803575925459582,92,4062,3971
441,cb77fcda-cf5d-41ba-a51b-39282082a1bd,9161,0.9947817836812144,94,8525,8432,0.9932767552077593,88,9160,9073
442,f8ac7596-ac89-40c2-bfa6-67cad0376623,55529,0.9961009644982557,92,14710,14619,0.99532679084051,86,15064,14979
443,7956ed94-72ea-42ef-807a-41a9923a4af0,11356,0.9350141273636166,93,4693,4601,0.9893640112871717,87,4693,4607
444,94ada865-2d22-4e9f-b9bb-b8d3074b7f47,27226,0.7862215909090909,90,2905,2816,0.960720540405304,84,4080,3997
445,14d2a257-bc3d-481a-aefe-b77bf654ff20,3839,0.9990999099909991,93,2314,2222,0.9989484752891693,87,2939,2853
446,66793cd6-c6b5-4924-9a17-71ae08ee7728,20650,0.9154699738903395,97,6224,6128,0.9862903225806452,91,6290,6200
447,d176bda2-7e26-4b44-945a-ef951326a491,6553,0.9979848085568129,102,6552,6451,0.999844985273601,102,6552,6451
448,410c7eab-cf67-4240-9a00-50a96411a74f,1177,0.9990749306197965,97,1177,1081,0.9990800367985281,91,1177,1087
449,c58d0083-5be0-4aa0-89b3-9729e374aad9,3037,0.8018018018018018,100,210,111,0.9182389937106918,92,568,477
450,343f10d8-ba49-4b78-b42a-58ee0ca2f6a9,72383,0.9208325228554756,105,5245,5141,0.9947542257625801,99,5245,5147
451,8d9cb248-87ec-411d-90fe-aad280ca7346,73907,0.9518716577540107,82,5130,5049,0.9909808342728298,82,5403,5322
452,cb2832c5-c19c-43d0-a1a9-31af03a89376,27150,0.8764247150569886,99,3432,3334,0.9922155688622755,93,3432,3340
453,404f6bff-5ae1-4d50-8536-cb0972eb9976,33792,0.961073429666765,165,6946,6782,0.9884045207691179,160,6972,6813
454,2d5fc91f-05da-4702-a596-a3c65c3407d3,44417,0.922675026123302,91,5832,5742,0.9946068197633959,85,5832,5748
455,ea5fd2c7-be7f-4aac-97b6-4dc1dab7e27e,27634,0.9791477787851315,92,3400,3309,0.9855646759128219,86,3618,3533
456,3226e86b-caef-491b-82d2-d62d501cfa54,2400,0.9973958333333334,95,2398,2304,0.9995670995670995,89,2398,2310
457,a65eabd9-09c1-4655-ac4b-30146a4e781a,13514,0.9961960170060417,93,4561,4469,0.9990196078431373,87,5186,5100
458,96bb16c3-9d0e-491b-8151-7e17b0d60f82,63305,0.8776080877608088,93,4741,4649,0.9316863587540279,87,4741,4655
459,7a208eaa-9c0a-47ce-a753-12de85fb4add,53964,0.9138187221396731,93,5476,5384,0.9862896315338475,87,5921,5835
460,18207aec-2d43-48f9-8f6c-cd66b7477a03,2859,0.9978260869565218,97,2856,2760,0.9960460100647016,75,2856,2782
461,22006c35-75fb-49a4-8cb9-bbbff46087eb,5138,0.995046562314246,91,5137,5047,0.9994062932911142,85,5137,5053
462,10227e30-6370-46ce-a2d1-47e28b1bfd5f,1758,0.9993986770895971,92,1754,1663,0.9994008388256441,86,1754,1669
463,e3442a6d-d0b7-4b97-8e54-50beb7d10038,11030,0.8685857321652065,95,2491,2397,0.97671617824167,89,2579,2491
464,4835b34a-d2b1-46e3-a1ea-6236e27c63b5,48702,0.9147308387814717,99,7287,7189,0.9862404447533009,93,7287,7195
465,6811e0fa-90c2-4020-94d8-cb3cc7707b4a,34128,0.942008486562942,92,5040,4949,0.9899091826437941,86,5040,4955
466,dfdafdb2-f7a6-4007-9355-3ad8fbed3e6d,9629,0.9825815914924826,93,5546,5454,0.9767003597738564,87,5923,5837
467,ff02b391-af55-4666-9a32-f3b8fd941c7a,47007,0.9355322338830585,95,1428,1334,0.9953310696095077,89,2444,2356
468,9b55cb0e-7f56-403d-8f8c-7b97b82e3953,47851,0.9357694481069881,84,5392,5309,0.982120281741015,78,5614,5537
469,51b9eca3-f960-4efe-849d-feae2f710501,12540,0.9179319623294253,92,5294,5203,0.9854283707865169,86,5781,5696
470,1015377b-b897-4b97-a4c7-8009c32cd997,14806,0.9721973094170404,93,3437,3345,0.9979381443298969,87,4451,4365
471,3606c2c9-3ad2-494d-98a5-fe6044be1b29,2438,0.8640776699029126,88,1323,1236,0.9516129032258065,82,1383,1302
472,7ff9d371-d735-47c8-b048-299a80abbeca,46030,0.9568245125348189,82,7261,7180,0.9826729348556078,76,7520,7445
473,b2bf7da6-496b-415b-8178-985887a78779,65459,0.9436652103931938,97,4445,4349,0.9821714285714286,91,4465,4375
474,960a34b6-404d-4f32-8eac-cced35633a53,29122,0.9186070471873068,87,4939,4853,0.9940755873340144,81,4975,4895
475,7a2edc65-b915-4a8a-bad1-7d3066ec4df3,4531,0.8979427188382412,92,2570,2479,0.9688622754491018,86,2590,2505
476,8096f6cc-6e3b-4b31-9b17-fef18134e233,7549,0.9628378378378378,91,7194,7104,0.9890603085553997,85,7214,7130
477,4f3b010e-7a10-4cc3-83c2-4cad97d5fb49,22828,0.9566896551724138,98,3722,3625,0.9719306809860874,92,4188,4097
478,ad9a0750-8056-4ed9-a1a1-73af8710ed5f,2908,0.9996455157745481,84,2904,2821,0.9996462681287585,78,2904,2827
479,24316748-4f97-4a31-b63c-523e5bb4edef,34331,0.9391879478228918,92,5534,5443,0.9845370201928324,86,5582,5497
480,ba86fcd6-3b0a-4402-b7cf-6a68dd6830c1,55910,0.9733178654292344,84,5255,5172,0.9967168791039012,78,5255,5178
481,972f47de-4319-4e1d-86ae-7cbc704a7c6e,99269,0.997411003236246,91,9360,9270,0.999353169469599,85,9360,9276
482,6884c134-6814-4c29-aa50-7f5565e4820a,37158,0.9740320323433369,89,6519,6431,0.9840673380429881,83,6735,6653
483,08ab80e4-3ead-43de-858d-c85dd6cfd683,25480,0.9329323308270677,86,3410,3325,0.9943147815679234,86,3427,3342
484,c8e2d8d7-3581-4325-9b60-a2c21cc1a3a7,2158,0.9990319457889641,92,2157,2066,0.999034749034749,86,2157,2072
485,9ff2458b-f91e-488e-966b-3241e0c2d50b,35064,0.9499496137050722,96,9026,8931,0.9967767033455597,90,9086,8997
486,2a8d0919-9f81-4678-a545-b5bad968506d,44676,0.9809264305177112,185,6423,6239,0.9876147457380154,83,6945,6863
487,d86186bf-a757-4350-b00b-0a81aa709a7f,58114,0.9962105263157894,92,7216,7125,0.9940851735015773,86,7693,7608
488,be01e7bc-e6f5-486f-bff4-f0572ed1a914,12043,0.9821300929235168,104,4300,4197,0.9756910409723584,98,5198,5101
489,6a4ef620-7009-478e-bedd-89124bae6e86,7390,0.9285915096991847,89,7202,7114,0.993414599971977,83,7219,7137
490,b8a0b5bf-64ad-4f22-8ec5-9ca6413b3060,1190,0.9977064220183486,95,966,872,0.9977220956719818,89,966,878
491,fba2387b-f959-4c86-8c68-00f16affbc57,12214,0.9849583378422249,92,9332,9241,0.9845522307443016,86,9342,9257
492,3cd4591a-2c84-4dfa-8700-518c82b74b7b,42313,0.9470072436141822,92,2714,2623,0.99581589958159,86,2714,2629
493,a2c708a9-09b3-4234-b3de-f5b5c1b0bcd4,5749,0.9961568024596464,98,2699,2602,0.9792493133963991,92,3368,3277
494,c7d598cc-a636-403d-bab1-7f805ac9984b,177064,0.9970326409495549,95,4475,4381,0.9986323227718259,89,4475,4387
495,43f6c8aa-5757-489c-8f9d-cae9acdc715b,62413,0.9363804817788759,90,4946,4857,0.975390625,84,5203,5120
496,e18cb2be-4c07-4df4-b899-41c173f01c02,2071,0.9934376577486118,87,2067,1981,0.9994952044422009,87,2067,1981
497,8c15a01c-221b-4cc6-8f21-681c324616c0,3047,0.9933065595716198,81,2321,2241,0.9976181024215959,75,2593,2519
498,0fa6edd8-8725-4289-b3fc-cfa1db2fa060,10816,0.9458445040214477,96,3825,3730,0.9900963597430407,90,3825,3736
499,ff5c922f-716d-4ede-9c48-a856114cd6e0,38611,0.9863945578231292,99,5390,5292,0.9980244252873564,93,5660,5568
500,fe6c43df-7e89-460f-99ab-2236a8490ae1,11038,0.9631619339984651,87,7904,7818,0.9982106339468303,81,7904,7824
501,91252f64-7de7-4b30-929a-7b4ce9eb5e19,12740,0.9982394366197183,87,1222,1136,0.7594339622641509,81,2836,2756
502,57a52900-799f-48ab-a28b-3e9d152f567e,101290,0.9331038933103893,90,4738,4649,0.9820571667014396,84,4876,4793
503,6fcf3d6b-f8b1-4a8c-ad8d-ce63123e1009,72434,0.9528907922912205,102,11309,11208,0.9903914590747331,96,11335,11240
504,16ecede7-fd32-45a6-bc3d-ea04de05a7a7,29679,0.9831636648394675,94,5201,5108,0.9933903576982893,88,5231,5144
505,369c63ee-e9c0-4c37-9fa7-c28b2ed55f25,41217,0.9943728444363769,98,5606,5509,0.9916541478884994,92,6082,5991
506,b9cbf031-8941-45df-8002-7b6eb66b8fe1,31269,0.9946906490410662,85,9313,9229,0.9927997495565063,85,9667,9583
507,7e89ea3f-1d8d-4ac8-825d-010bb5a4f8b9,1227,0.9991235758106923,86,1226,1141,0.999128160418483,80,1226,1147
508,c0c4d250-751c-434d-b0e7-6e5f236af07b,105366,0.8794505693114043,93,5625,5533,0.8815670698682072,87,5625,5539
509,5fd6e8d7-980e-4642-920e-9b5323188841,67241,0.9560384032339565,84,6020,5937,0.9919665809768637,78,6301,6224
510,937914e8-de55-425e-9f83-5736944744b1,15030,0.9704035874439462,87,3431,3345,0.99055330634278,81,4526,4446
511,d0954d81-548f-456f-b903-fc1c207f4fe7,16278,0.9953574744661096,97,3327,3231,0.9823113207547169,91,4330,4240
512,33958d1d-1da9-488e-a595-c4634654a6d4,18309,0.8727272727272727,92,201,110,0.8793103448275862,86,201,116
513,92b67179-8d26-4c63-9190-faf27e9e0d7d,26003,0.869384575434952,97,3947,3851,0.9751142712036567,91,4028,3938
514,b538e781-0cf6-41d6-8f94-9d8bbacd77dc,14951,0.9850136239782016,92,3027,2936,0.9842386715451731,86,3638,3553
515,a12000cc-d1d2-4482-a68d-fcd3d715faba,6946,0.936461672981638,82,6943,6862,0.9928592247158263,82,6943,6862
516,30f6e3ab-719c-446e-8c07-b16fd1894f46,41589,0.6369742990654206,102,6949,6848,0.8659136212624585,96,7620,7525
517,0c92d432-53c0-48d3-8fb5-8eff7e9247cf,72022,0.9953917050691244,94,2914,2821,0.9923909862452444,88,3504,3417
518,41dbe706-95c0-4c67-88fe-12fbde4f6e68,46166,0.9844375277901289,112,4609,4498,0.989615987460815,106,5209,5104
519,f3573149-c59e-4c99-9d97-1aa8ac20906e,35886,0.9719108200025192,94,8032,7939,0.9912005028284098,88,8042,7955
520,26694447-43e7-49bb-aa1d-f0949bafec61,31216,0.9809264305177112,98,3400,3303,0.9982871824150727,98,3600,3503
521,98582f27-6915-4815-8142-df7ece7e4800,36721,0.9375379017586416,87,5033,4947,0.9830744723217841,81,5102,5022
522,95665d89-ff94-4e19-9ec7-1fe161c74c06,4309,0.928695652173913,95,3544,3450,0.9847701930921947,89,3765,3677
523,fc81aaf4-07eb-45c0-a48f-e769d175b8c9,4450,0.9650582362728786,97,1899,1803,0.9970134395221503,91,2099,2009
524,be64f421-6f74-420e-8d21-273629f0cb38,89595,0.9963636363636363,94,5868,5775,0.9941565431339382,88,6590,6503
525,f8ac75aa-2046-4aaf-ad33-f6a691168b8d,60074,0.8706480304955527,91,4025,3935,0.988377968671046,85,4042,3958
526,8307cb34-e593-4551-b681-01317565dae4,35847,0.999483204134367,95,5899,5805,0.9980645161290322,89,6288,6200
527,51f5e6f9-1829-4ae4-ac4a-bfbea1e6998b,7034,0.9961700497893528,99,5320,5222,0.9988523335883703,93,5320,5228
528,f6a38d1f-3beb-40f5-91b2-043b7457e1ee,4959,0.9011993146773273,83,3584,3502,0.9804532577903683,83,3612,3530
529,37d0ffd0-243a-4230-92f2-d9123d822f8e,1171,0.9933014354066986,94,1138,1045,0.993414863593603,88,1150,1063
530,841a8f1d-0a2b-47f6-b7df-222237186b43,1987,0.992600422832981,91,1982,1892,0.999474513925381,85,1987,1903
531,15e3d5a4-06f0-401b-8620-c2ae8771b34b,57307,0.9951503394762367,93,3185,3093,0.990054959434703,87,3907,3821
532,923498b7-117d-4674-b3ee-e3483b3aee1a,6031,0.994776748104465,95,6029,5935,0.9998316781686585,89,6029,5941
533,f70f4023-2e40-4e75-8d2a-4fd59ad672d1,8841,0.9944068295554901,82,6875,6794,0.990348300461603,82,7230,7149
534,b8051bec-337b-45ee-b7b8-a1efeb4d26c9,1010,0.9989189189189189,86,1010,925,0.9989189189189189,86,1010,925
535,71fcb566-f4ed-4ddc-bd3f-cff338420fc1,27812,0.8658731975280385,99,8836,8738,0.9822252221847227,93,8981,8889
536,4df97f54-d87f-4c6e-8d4b-63bf84416453,14991,0.9454247025030775,93,4966,4874,0.9838775510204082,87,4986,4900
537,887bfc47-d70f-42be-b5f8-0b99f03503e4,30274,0.987051928581164,93,7429,7337,0.9986019318759533,87,7954,7868
538,49d44d17-f15d-4461-b0a2-6db533c9542d,55589,0.9371428571428572,95,4819,4725,0.9948791478902089,89,4970,4882
539,565036b3-4e27-4c51-a573-80ac693b5872,118359,0.9698969072164948,80,2504,2425,0.9814954682779456,74,2721,2648
540,a02b4bc0-b64f-495b-93a6-e7243dd5ff3d,8886,0.9842173350582147,96,3960,3865,0.9987721021611002,90,4161,4072
541,8d4e0e34-c3e1-478a-bd71-462e93a2d3f0,13666,0.9591770084911823,92,6215,6124,0.9921587453992639,86,6334,6249
542,2408d592-8291-4cdc-9f46-df339cf3cf88,2781,0.9609902475618904,114,2779,2666,0.9745508982035929,108,2779,2672
543,17b56fe8-0b65-411c-aa36-4b9673f098ff,19819,0.9404966805999508,99,8232,8134,0.9322940902745463,93,8688,8596
544,c963bdcd-3020-461d-9e80-a82fc6fda0d8,10250,0.9293294197335742,92,4520,4429,0.9923780487804879,86,4677,4592
545,fe03d27b-50aa-4154-be84-0609be3e9ded,9567,0.9472372247611134,91,4904,4814,0.9950207468879668,85,4904,4820
546,e600d339-db16-4276-9377-29b6ae113a5d,81564,0.9958711808422791,88,3720,3633,0.9836171588704462,82,4720,4639
547,dbad421c-b801-4df7-8a5a-7f5295290d22,56688,0.9584245076586433,88,6028,5941,0.9869188337273443,82,6426,6345
548,c2f7856e-c7f6-4a86-b139-f5007843fe9a,1907,0.9960339943342776,92,1856,1765,0.9939626783754116,86,1907,1822
549,7d9ead5c-38c6-4bce-9293-853c3dac455d,10688,0.9623695428487432,168,6970,6803,0.9843220338983051,157,7236,7080
550,5fc81a97-5706-4d65-84a5-b6bffa87d0f2,41069,0.7075928917609047,87,3181,3095,0.827734095782702,81,4277,4197
551,e8d84b60-32b5-424c-8325-910306e37f76,9975,0.97298937784522,84,9968,9885,0.9734951947395043,84,9968,9885
552,f9cc09d8-cf55-4785-a522-a1df90eff627,23611,0.9494875549048316,87,8282,8196,0.9967081199707388,81,8282,8202
553,e6543a8f-03df-4e52-89bd-1fe964149c28,11484,0.9868335851500107,87,4719,4633,0.9919686985172982,81,4936,4856
554,7298a66d-729a-40c5-855a-73ba81336574,4975,0.8907466128567311,92,3560,3469,0.9598324297683588,86,4143,4058
555,c07e0f70-453f-40a8-8873-4061df40c084,26647,0.9513993948562783,94,10669,10576,0.9888815603505136,83,10695,10613
556,8f1a2866-f511-46ef-9441-fbae0b9dea52,12257,0.9970275194170103,93,10521,10429,0.9954178885630498,87,10998,10912
557,c6588cb7-ba76-4fd8-8aa5-b7c0a654cb48,22150,0.9127261186924785,95,9547,9453,0.9842833193629505,89,9632,9544
558,59b45df5-fc2a-4200-ab4d-842c56eee380,10917,0.7864482088308803,89,3689,3601,0.972212262459663,83,5660,5578
559,2367169b-ce96-4344-9a06-fe47664135e2,3179,0.9980544747081712,93,3176,3084,0.9996763754045307,87,3176,3090
560,ed13d01b-1d67-4afb-a690-c622443af629,76929,0.9971158627548483,90,10144,10055,0.9939360014926766,90,10808,10719
561,58911b48-bfca-47bc-acc7-01d05e8eb44c,1071,0.9979591836734694,92,1071,980,0.9979716024340771,86,1071,986
562,b9fb8182-da6e-4de1-bfa5-ac21c2136edd,4038,0.9992383853769993,96,4034,3939,0.9992395437262357,90,4034,3945
563,8440845b-2ea6-468e-b535-34faa1489859,5104,0.8246268656716418,93,4916,4824,0.9670921420023934,87,5100,5014
564,a2f23ea1-fcf1-4d6a-8830-8d2578efccf8,12062,0.9936305732484076,88,10920,10833,0.9945870438274839,82,11535,11454
565,702d503d-afa8-4c5f-9e26-8d0470f0bb8e,37985,0.9805534779356769,91,10786,10696,0.997298052734557,91,10823,10733
566,2ddfa2aa-0d47-40dc-80f5-4c1bb1abca75,4120,0.9577298255985811,91,3473,3383,0.9949837710239009,85,3473,3389
567,4e2e1fd4-8108-4b8b-b875-823897a6a20c,63810,0.9841364860820113,92,6773,6682,0.9943473792394656,86,7869,7784
568,d8ff49cf-d0f6-4846-9012-6865b047cfc7,89384,0.9550233644859814,99,3522,3424,0.9697125256673511,93,3988,3896
569,d7ed6c94-ec48-4f32-b547-857a28f344dc,2801,0.9919457397202205,92,2450,2359,0.9978858350951374,86,2450,2365
570,94cdc454-2726-4f82-8b2a-7de2dda3b9b1,38270,0.8762243989314337,92,3460,3369,0.9922985781990521,86,3461,3376
571,4091db19-7169-46fd-b7ae-62229b5e5884,1382,0.9976798143851509,90,1382,1293,0.9976905311778291,84,1382,1299
572,4f335880-b98a-44b8-83f4-d3808689967d,4981,0.998109640831758,92,4323,4232,0.9995280792826805,86,4323,4238
573,f4c72077-835c-42ea-98bb-994801871810,21474,0.8575910754749869,100,5836,5737,0.9857366498521482,94,5842,5749
574,87777b0e-82dc-4d7b-9409-47ba80ee8abd,4047,0.9954545454545455,87,4046,3960,0.9997478567826525,81,4046,3966
575,84d06778-877e-4eaa-89c9-1275692d8e0f,11895,0.9281513679365891,117,4027,3911,0.9883040935672515,111,4214,4104
576,a72a63ae-166a-46f2-bdb0-7a79eb4924a2,2022,0.9989626556016598,92,2019,1928,0.9989658738366081,86,2019,1934
577,67ed5045-f7e3-4f6c-856c-3b1956f59526,9249,0.9341004184100419,92,5827,5736,0.9894394800974817,86,6240,6155
578,1654c1e1-ca15-488b-8dba-15db0826c121,25422,0.9487750556792873,103,5939,5837,0.9918891517404529,97,6014,5918
579,623ed607-7709-4bc7-a35d-daf4e88ef29f,40505,0.6155419222903885,92,5959,5868,0.9786829599456891,86,7450,7365
580,a47c4234-2a10-4ea5-92a5-d3e3f447cb9e,38795,0.9619903248099516,79,4419,4341,0.9931740614334471,73,4467,4395
581,d098d399-7e1d-4d8a-86a2-353097e77fd7,78952,0.998124832574337,108,3840,3733,0.9852473899228325,102,4507,4406
582,1bef5ec8-a190-4ac2-9bce-f6924e961ba0,1364,0.9669621273166801,92,1332,1241,0.9890539483971853,86,1364,1279
583,76fb381f-ad8f-4662-86f5-d08108d2a205,6020,0.9991023339317774,91,2318,2228,0.9989506820566632,85,2943,2859
584,2a120b01-e295-40cc-8aa6-68396bd79a7c,7094,0.9623130034522439,91,7042,6952,0.9942889777270132,85,7088,7004
585,1d607d62-6b69-4fa0-a028-1f3631a0a487,30374,0.9433771486349848,92,6025,5934,0.9831571994715984,86,6141,6056
586,96a4c442-f852-461f-b215-34867774b1d1,26408,0.9686946249261665,92,5170,5079,0.9870303261491512,86,5328,5243
587,d3c0a59b-b537-42c9-b0f2-9af48c407128,32109,0.9524675915396862,94,4490,4397,0.9812259669757973,88,4508,4421
588,49e80b09-377a-4ee9-9f54-554338bd0a56,82836,0.9948441528005625,94,8627,8534,0.9866024701695625,88,9641,9554
589,483a5a43-d264-4f4b-9078-994b2e9febaf,89591,0.9964328180737217,92,7660,7569,0.9954200313366277,86,8382,8297
590,637e0f4d-634b-44f7-abc8-f72967f6f28a,70432,0.9220999153259949,101,4824,4724,0.9951374207188161,95,4824,4730
591,2ca5310c-1775-49ee-a746-85f17b947193,33786,0.9702015775635408,95,4658,4564,0.9885471898197243,89,4803,4715
592,52351103-36d2-406c-9198-ecadd8b70c5a,2658,0.9996107434799533,87,2655,2569,0.9996116504854369,81,2655,2575
593,35ab42d3-3ca4-409c-95bd-a7855ba5a02f,14089,0.974155069582505,94,4620,4527,0.9901520017126954,94,4764,4671
594,230a38a0-d6e4-40d2-93c4-997b5ba012ff,13798,0.8346938775510204,97,3036,2940,0.9833626932863574,97,5205,5109
595,2bd63ee2-0a3a-4bea-a32c-35454eca8c4e,14131,0.9369047619047619,95,5134,5040,0.9816743827160493,89,5272,5184
596,ea42b729-078c-4a05-a952-80bbe68a0208,62487,0.9550594375181212,91,3539,3449,0.9940005454049632,85,3751,3667
597,a53e2097-3e33-45fb-aaef-4b434e1f61f9,45279,0.9691866028708134,95,5319,5225,0.9791118132350359,89,5785,5697
598,cef4fd82-3108-4478-882c-4772664d9383,4477,0.9101589495507948,105,2998,2894,0.9755454327499401,99,4269,4171
599,636d9fa5-0721-4664-888d-b5ea0d0303fe,8759,0.9073055773762765,91,5182,5092,0.985856754306437,85,5599,5515
600,1d6acb2e-0f0c-42e5-b46c-551e128fd0dc,15232,0.9418124006359301,93,9527,9435,0.9758500158881475,87,9527,9441
601,f287fe45-b96b-49c4-a15a-ac3733e73dd2,7413,0.9221311475409836,94,7413,7320,0.9703794703794704,88,7413,7326
602,524df832-3296-4698-8cd7-33eca52e379d,30654,0.9058031959629941,92,2469,2378,0.9769762087490407,86,2691,2606
603,b9378a2d-1765-4f43-b862-b15c5c0167b9,16995,0.9858898497951752,98,4491,4394,0.9950192438306543,92,4508,4417
604,5448b7fe-2dd4-43f7-a0cb-ab3279880698,20846,0.9253355704697986,97,7248,7152,0.9678681195864767,91,7248,7158
605,a818f7ea-d20a-48da-bcb9-7bbb77aacea6,27279,0.7666139240506329,97,2624,2528,0.9586933045356372,91,3794,3704
606,93ef3697-1403-480f-81ec-62c5b5e4bd8e,8276,0.8962962962962963,95,2524,2430,0.9817204301075269,89,2878,2790
607,60476c99-fa13-4ca5-9873-df8f8d8349b1,70702,0.9950389794472005,93,4325,4233,0.9858859431623117,87,5329,5243
608,8cc9f58b-86f2-4b29-a843-ff0757aa1a56,102984,0.9045356371490281,95,4724,4630,0.993960310612597,89,4724,4636
609,73aa1066-6af8-4752-8f74-c1ace1fc2058,49484,0.9625797417146413,98,12951,12854,0.9922049857220036,92,13048,12957
610,1a2fcc8e-fb38-42db-aacb-b0517a03964d,8355,0.9941605839416059,88,6937,6850,0.9914893617021276,82,7601,7520
611,6ae2d969-f0e6-4b95-93f9-ab8e93f806cd,5738,0.9328133309696862,94,5734,5641,0.982999822914822,88,5734,5647
612,e7a0a630-3aff-4560-9be2-60f2b313eb23,29878,0.9503077615973577,91,6751,6661,0.9873417721518988,85,6799,6715
613,d7c5a3e0-37af-4ec8-b241-8c47b5f2e5bb,17377,0.8687050359712231,101,3436,3336,0.9813928761297183,95,3856,3762
614,78ae73c2-3e64-40e5-9e47-0428722b2fc6,5397,0.9682337992376112,94,3241,3148,0.9807919621749409,88,3471,3384
615,d62490a4-2ad1-450a-b7f3-55986d44c568,45886,0.9290144727773949,91,4443,4353,0.981029810298103,85,4512,4428
616,daec234e-c5c2-476f-97c5-a8da669e46dd,31393,0.9635606454971369,94,3935,3842,0.9968814968814969,88,3935,3848
617,1f3b6acb-f07d-419e-b0b3-4409e6269176,26916,0.9879898862199747,94,6421,6328,0.9945003142677561,88,6451,6364
618,74958ba3-ff28-4211-97be-c3f4d24d56cc,3232,0.9980544747081712,92,1119,1028,0.9980769230769231,86,1125,1040
619,afd2df21-ee79-4aeb-a439-3c7cc0ce4544,89194,0.7156107119529719,91,7745,7655,0.9846203834073433,85,9317,9233
620,fc3941b6-55ca-4292-82b1-8da55e3753d7,7343,0.8951146909472947,88,5798,5711,0.9825883140800268,88,6060,5973
621,05454897-9571-4c99-9562-f76ebb4b6b87,6533,0.8967325534489714,93,5050,4958,0.9718120805369127,87,5301,5215
622,3f80d51f-65c0-4161-a5d9-54742eb2a226,11307,0.9790349417637271,94,9108,9015,0.9946494867875082,88,9245,9158
623,af99e7a3-ad30-49af-922b-a56f12be187b,8006,0.9766956521739131,97,5846,5750,0.9909659485753995,91,5846,5756
624,fc6b4d43-15b4-44ae-9265-a9eff62f6043,7329,0.9938861291555215,93,5326,5234,0.9904289864980346,87,5937,5851
625,e2077b70-13fd-413d-be5f-ab217e4f63bd,16798,0.9697542533081286,94,4325,4232,0.9862054329371817,88,4799,4712
626,71db5299-6b70-4bac-8016-3a87ff6b1fc3,71169,0.9359216629445113,97,5917,5821,0.9845766974015088,91,6055,5965
627,02479bd5-3a0a-44a5-8054-e821cc6a8e61,53215,0.9901784479181076,96,7324,7229,0.9893956816149228,90,7916,7827
628,b6570230-64e1-46d8-ba81-5fcfe36765b0,73245,0.9781138081973737,92,7630,7539,0.9865996649916248,86,7846,7761
629,1f6d42ca-1126-43b0-8257-a99f36b55f82,13721,0.995850622406639,95,3950,3856,0.9914921465968587,89,4672,4584
630,17e76009-544b-4c15-8712-ad6611832bd1,14116,0.95974798739937,97,5810,5714,0.9862369337979094,91,5830,5740
