Serial,sequence_ID,sequence_length,telo_density,Telomere_start,Telomere_end,Telomere_length,telo_density_mismatch,Telomere_start_mismatch,Telomere_end_mismatch,Telomere_length_mismatch
1947,826b9910-6cda-4788-8133-99df7376f034 runid=b0ed894e-112e-4a8e-8826-3551ec5485fa ch=2771 start_time=2025-11-20T20:32:49.508756+02:00 flow_cell_id=PBG32418 basecall_gpu=NVIDIA_GeForce_RTX_4090 protocol_group_id=T82_Islets_Riham sample_id=T82_Islets_Riham_DNA barcode=barcode23 barcode_alias=barcode23 parent_read_id=826b9910-6cda-4788-8133-99df7376f034 basecall_model_version_id=dna_r10.4.1_e8.2_400bps_sup@v5.2.0,7335,0.9179796107506951,94,2251,2158,0.9753424657534246,88,2642,2555
1948,e6194804-06fa-46d8-b00f-d99a77644ff4 runid=b0ed894e-112e-4a8e-8826-3551ec5485fa ch=2331 start_time=2025-11-20T20:35:26.508756+02:00 flow_cell_id=PBG32418 basecall_gpu=NVIDIA_GeForce_RTX_4090 protocol_group_id=T82_Islets_Riham sample_id=T82_Islets_Riham_DNA barcode=barcode23 barcode_alias=barcode23 parent_read_id=e6194804-06fa-46d8-b00f-d99a77644ff4 basecall_model_version_id=dna_r10.4.1_e8.2_400bps_sup@v5.2.0,7596,0.9797387363369768,90,7591,7502,0.9984027685345401,84,7596,7513
1949,4d564738-a69b-4e67-ad3a-b4fb8256dfe2 runid=b0ed894e-112e-4a8e-8826-3551ec5485fa ch=1123 start_time=2025-11-20T20:39:53.508756+02:00 flow_cell_id=PBG32418 basecall_gpu=NVIDIA_GeForce_RTX_4090 protocol_group_id=T82_Islets_Riham sample_id=T82_Islets_Riham_DNA barcode=barcode23 barcode_alias=barcode23 parent_read_id=4d564738-a69b-4e67-ad3a-b4fb8256dfe2 basecall_model_version_id=dna_r10.4.1_e8.2_400bps_sup@v5.2.0,10154,0.9619894864537,95,9986,9892,0.9874514490588587,89,10129,10041
1950,67ca5b04-e1ec-4f45-9996-e5814d1bde53 runid=b0ed894e-112e-4a8e-8826-3551ec5485fa ch=2664 start_time=2025-11-20T20:45:17.508756+02:00 flow_cell_id=PBG32418 basecall_gpu=NVIDIA_GeForce_RTX_4090 protocol_group_id=T82_Islets_Riham sample_id=T82_Islets_Riham_DNA barcode=barcode23 barcode_alias=barcode23 parent_read_id=67ca5b04-e1ec-4f45-9996-e5814d1bde53 basecall_model_version_id=dna_r10.4.1_e8.2_400bps_sup@v5.2.0,12380,0.9675160474615834,91,5231,5141,0.9928678678678678,85,5412,5328
1951,d397c235-f4c1-4ab6-9556-3c36a49713d7 runid=b0ed894e-112e-4a8e-8826-3551ec5485fa ch=2056 start_time=2025-11-20T20:50:54.508756+02:00 flow_cell_id=PBG32418 basecall_gpu=NVIDIA_GeForce_RTX_4090 protocol_group_id=T82_Islets_Riham sample_id=T82_Islets_Riham_DNA barcode=barcode23 barcode_alias=barcode23 parent_read_id=d397c235-f4c1-4ab6-9556-3c36a49713d7 basecall_model_version_id=dna_r10.4.1_e8.2_400bps_sup@v5.2.0,4354,0.9929676511954993,82,4347,4266,0.9971910112359551,76,4347,4272
1952,f102e3f2-41f6-4f02-ac7a-b47e9b138167 runid=b0ed894e-112e-4a8e-8826-3551ec5485fa ch=391 start_time=2025-11-20T20:54:59.508756+02:00 flow_cell_id=PBG32418 basecall_gpu=NVIDIA_GeForce_RTX_4090 protocol_group_id=T82_Islets_Riham sample_id=T82_Islets_Riham_DNA barcode=barcode23 barcode_alias=barcode23 parent_read_id=f102e3f2-41f6-4f02-ac7a-b47e9b138167 basecall_model_version_id=dna_r10.4.1_e8.2_400bps_sup@v5.2.0,4037,0.9708265802269044,85,3786,3702,0.9864968152866243,79,4003,3925
1953,6d96940a-72f7-45c8-b05b-5d604e13b662 runid=b0ed894e-112e-4a8e-8826-3551ec5485fa ch=385 start_time=2025-11-20T21:02:06.508756+02:00 flow_cell_id=PBG32418 basecall_gpu=NVIDIA_GeForce_RTX_4090 protocol_group_id=T82_Islets_Riham sample_id=T82_Islets_Riham_DNA barcode=barcode23 barcode_alias=barcode23 parent_read_id=6d96940a-72f7-45c8-b05b-5d604e13b662 basecall_model_version_id=dna_r10.4.1_e8.2_400bps_sup@v5.2.0,7077,0.9396604002425712,83,6678,6596,0.9864091559370529,77,7066,6990
1954,46461b9d-fe39-48c9-96a7-bb621ac741dd runid=b0ed894e-112e-4a8e-8826-3551ec5485fa ch=1628 start_time=2025-11-20T21:04:51.508756+02:00 flow_cell_id=PBG32418 basecall_gpu=NVIDIA_GeForce_RTX_4090 protocol_group_id=T82_Islets_Riham sample_id=T82_Islets_Riham_DNA barcode=barcode23 barcode_alias=barcode23 parent_read_id=46461b9d-fe39-48c9-96a7-bb621ac741dd basecall_model_version_id=dna_r10.4.1_e8.2_400bps_sup@v5.2.0,8165,0.9695121951219512,89,7632,7544,0.9961490683229813,83,8132,8050
1955,abaa19c5-e43c-4fe6-ac98-0bebaee69609 runid=b0ed894e-112e-4a8e-8826-3551ec5485fa ch=415 start_time=2025-11-20T21:12:24.508756+02:00 flow_cell_id=PBG32418 basecall_gpu=NVIDIA_GeForce_RTX_4090 protocol_group_id=T82_Islets_Riham sample_id=T82_Islets_Riham_DNA barcode=barcode23 barcode_alias=barcode23 parent_read_id=abaa19c5-e43c-4fe6-ac98-0bebaee69609 basecall_model_version_id=dna_r10.4.1_e8.2_400bps_sup@v5.2.0,4852,0.9489953632148377,90,3971,3882,0.9982133741704952,84,4001,3918
1956,d792b1ea-93b5-40c5-a95c-dafc4a052728 runid=b0ed894e-112e-4a8e-8826-3551ec5485fa ch=1418 start_time=2025-11-20T21:16:10.508756+02:00 flow_cell_id=PBG32418 basecall_gpu=NVIDIA_GeForce_RTX_4090 protocol_group_id=T82_Islets_Riham sample_id=T82_Islets_Riham_DNA barcode=barcode23 barcode_alias=barcode23 parent_read_id=d792b1ea-93b5-40c5-a95c-dafc4a052728 basecall_model_version_id=dna_r10.4.1_e8.2_400bps_sup@v5.2.0,7587,0.999066044029353,92,7586,7495,0.9998666844420744,86,7586,7501
1957,15190209-ec6f-47dd-b273-756cb21ee6ae runid=b0ed894e-112e-4a8e-8826-3551ec5485fa ch=1888 start_time=2025-11-20T21:21:39.508756+02:00 flow_cell_id=PBG32418 basecall_gpu=NVIDIA_GeForce_RTX_4090 protocol_group_id=T82_Islets_Riham sample_id=T82_Islets_Riham_DNA barcode=barcode23 barcode_alias=barcode23 parent_read_id=15190209-ec6f-47dd-b273-756cb21ee6ae basecall_model_version_id=dna_r10.4.1_e8.2_400bps_sup@v5.2.0,4360,0.9997656433091164,90,4356,4267,0.9997656433091164,90,4356,4267
1958,ea44130a-e079-421b-aaa1-35c0d338e1f6 runid=b0ed894e-112e-4a8e-8826-3551ec5485fa ch=1169 start_time=2025-11-20T21:27:01.508756+02:00 flow_cell_id=PBG32418 basecall_gpu=NVIDIA_GeForce_RTX_4090 protocol_group_id=T82_Islets_Riham sample_id=T82_Islets_Riham_DNA barcode=barcode23 barcode_alias=barcode23 parent_read_id=ea44130a-e079-421b-aaa1-35c0d338e1f6 basecall_model_version_id=dna_r10.4.1_e8.2_400bps_sup@v5.2.0,3557,0.9252501471453797,89,3486,3398,0.995593419506463,83,3486,3404
1959,489b3eaa-0912-4dee-873e-9a2b00718240 runid=b0ed894e-112e-4a8e-8826-3551ec5485fa ch=2132 start_time=2025-11-20T21:35:27.508756+02:00 flow_cell_id=PBG32418 basecall_gpu=NVIDIA_GeForce_RTX_4090 protocol_group_id=T82_Islets_Riham sample_id=T82_Islets_Riham_DNA barcode=barcode23 barcode_alias=barcode23 parent_read_id=489b3eaa-0912-4dee-873e-9a2b00718240 basecall_model_version_id=dna_r10.4.1_e8.2_400bps_sup@v5.2.0,1130,0.9446494464944649,91,903,813,0.9975579975579976,85,903,819
1960,1c61e5ac-f1ae-4f7c-ad4e-438692a769df runid=b0ed894e-112e-4a8e-8826-3551ec5485fa ch=2554 start_time=2025-11-20T21:18:50.508756+02:00 flow_cell_id=PBG32418 basecall_gpu=NVIDIA_GeForce_RTX_4090 protocol_group_id=T82_Islets_Riham sample_id=T82_Islets_Riham_DNA barcode=barcode23 barcode_alias=barcode23 parent_read_id=1c61e5ac-f1ae-4f7c-ad4e-438692a769df basecall_model_version_id=dna_r10.4.1_e8.2_400bps_sup@v5.2.0,55813,0.9498977505112475,91,5958,5868,0.9908481778068312,85,6203,6119
1961,6e7a344d-a394-4da0-857c-fc0a6ec91a31 runid=b0ed894e-112e-4a8e-8826-3551ec5485fa ch=146 start_time=2025-11-20T21:51:19.508756+02:00 flow_cell_id=PBG32418 basecall_gpu=NVIDIA_GeForce_RTX_4090 protocol_group_id=T82_Islets_Riham sample_id=T82_Islets_Riham_DNA barcode=barcode23 barcode_alias=barcode23 parent_read_id=6e7a344d-a394-4da0-857c-fc0a6ec91a31 basecall_model_version_id=dna_r10.4.1_e8.2_400bps_sup@v5.2.0,12693,0.9117699272146281,98,5730,5633,0.9798347107438017,92,6141,6050
1962,a7337ed7-a995-473f-b201-816b496ebcb1 runid=b0ed894e-112e-4a8e-8826-3551ec5485fa ch=2340 start_time=2025-11-20T21:54:19.508756+02:00 flow_cell_id=PBG32418 basecall_gpu=NVIDIA_GeForce_RTX_4090 protocol_group_id=T82_Islets_Riham sample_id=T82_Islets_Riham_DNA barcode=barcode23 barcode_alias=barcode23 parent_read_id=a7337ed7-a995-473f-b201-816b496ebcb1 basecall_model_version_id=dna_r10.4.1_e8.2_400bps_sup@v5.2.0,2563,0.9995956328346138,88,2560,2473,0.99959661153691,82,2560,2479
1963,fd09e614-3576-40a6-83e1-78be7f073399 runid=b0ed894e-112e-4a8e-8826-3551ec5485fa ch=2404 start_time=2025-11-20T21:58:08.508756+02:00 flow_cell_id=PBG32418 basecall_gpu=NVIDIA_GeForce_RTX_4090 protocol_group_id=T82_Islets_Riham sample_id=T82_Islets_Riham_DNA barcode=barcode23 barcode_alias=barcode23 parent_read_id=fd09e614-3576-40a6-83e1-78be7f073399 basecall_model_version_id=dna_r10.4.1_e8.2_400bps_sup@v5.2.0,11865,0.9685469196776709,88,11628,11541,0.990558816024496,88,11844,11757
1964,c52f1fb5-3885-438c-a0a3-f66d3f2e1d97 runid=b0ed894e-112e-4a8e-8826-3551ec5485fa ch=2553 start_time=2025-11-20T22:07:06.508756+02:00 flow_cell_id=PBG32418 basecall_gpu=NVIDIA_GeForce_RTX_4090 protocol_group_id=T82_Islets_Riham sample_id=T82_Islets_Riham_DNA barcode=barcode23 barcode_alias=barcode23 parent_read_id=c52f1fb5-3885-438c-a0a3-f66d3f2e1d97 basecall_model_version_id=dna_r10.4.1_e8.2_400bps_sup@v5.2.0,13185,0.976720732834692,99,11997,11899,0.9951435987607804,93,12035,11943
1965,30e18fc8-6fbb-49b9-b050-9a543ac15fc5 runid=b0ed894e-112e-4a8e-8826-3551ec5485fa ch=1616 start_time=2025-11-20T22:11:18.508756+02:00 flow_cell_id=PBG32418 basecall_gpu=NVIDIA_GeForce_RTX_4090 protocol_group_id=T82_Islets_Riham sample_id=T82_Islets_Riham_DNA barcode=barcode23 barcode_alias=barcode23 parent_read_id=30e18fc8-6fbb-49b9-b050-9a543ac15fc5 basecall_model_version_id=dna_r10.4.1_e8.2_400bps_sup@v5.2.0,2598,0.9996014348345954,86,2594,2509,0.9996023856858847,80,2594,2515
1966,5185c86d-06fa-4e49-b522-3c609c24a629 runid=b0ed894e-112e-4a8e-8826-3551ec5485fa ch=2427 start_time=2025-11-20T22:18:40.508756+02:00 flow_cell_id=PBG32418 basecall_gpu=NVIDIA_GeForce_RTX_4090 protocol_group_id=T82_Islets_Riham sample_id=T82_Islets_Riham_DNA barcode=barcode23 barcode_alias=barcode23 parent_read_id=5185c86d-06fa-4e49-b522-3c609c24a629 basecall_model_version_id=dna_r10.4.1_e8.2_400bps_sup@v5.2.0,6687,0.9987167736021998,91,5545,5455,0.9996337667093939,85,5545,5461
1967,6e09dc87-062d-479b-a287-90e4884f20c8 runid=b0ed894e-112e-4a8e-8826-3551ec5485fa ch=2428 start_time=2025-11-20T22:23:05.508756+02:00 flow_cell_id=PBG32418 basecall_gpu=NVIDIA_GeForce_RTX_4090 protocol_group_id=T82_Islets_Riham sample_id=T82_Islets_Riham_DNA barcode=barcode23 barcode_alias=barcode23 parent_read_id=6e09dc87-062d-479b-a287-90e4884f20c8 basecall_model_version_id=dna_r10.4.1_e8.2_400bps_sup@v5.2.0,14077,0.9584623137283133,96,13986,13891,0.9590853527000791,90,13996,13907
1968,351a8a28-9622-473d-b26c-37db9313cdb3 runid=b0ed894e-112e-4a8e-8826-3551ec5485fa ch=2728 start_time=2025-11-20T22:26:52.508756+02:00 flow_cell_id=PBG32418 basecall_gpu=NVIDIA_GeForce_RTX_4090 protocol_group_id=T82_Islets_Riham sample_id=T82_Islets_Riham_DNA barcode=barcode23 barcode_alias=barcode23 parent_read_id=351a8a28-9622-473d-b26c-37db9313cdb3 basecall_model_version_id=dna_r10.4.1_e8.2_400bps_sup@v5.2.0,1658,0.9993618379068283,87,1653,1567,0.9993638676844784,87,1658,1572
1969,d28641e3-f6a6-4c4d-a503-021ac7660993 runid=b0ed894e-112e-4a8e-8826-3551ec5485fa ch=2176 start_time=2025-11-20T20:15:55.508756+02:00 flow_cell_id=PBG32418 basecall_gpu=NVIDIA_GeForce_RTX_4090 protocol_group_id=T82_Islets_Riham sample_id=T82_Islets_Riham_DNA barcode=barcode23 barcode_alias=barcode23 parent_read_id=d28641e3-f6a6-4c4d-a503-021ac7660993 basecall_model_version_id=dna_r10.4.1_e8.2_400bps_sup@v5.2.0,2987,0.9979253112033195,94,2985,2892,0.9996549344375432,88,2985,2898
1970,e5ec8373-689c-4d88-a829-e17ea12b6bb9 runid=b0ed894e-112e-4a8e-8826-3551ec5485fa ch=390 start_time=2025-11-20T20:20:29.508756+02:00 flow_cell_id=PBG32418 basecall_gpu=NVIDIA_GeForce_RTX_4090 protocol_group_id=T82_Islets_Riham sample_id=T82_Islets_Riham_DNA barcode=barcode23 barcode_alias=barcode23 parent_read_id=e5ec8373-689c-4d88-a829-e17ea12b6bb9 basecall_model_version_id=dna_r10.4.1_e8.2_400bps_sup@v5.2.0,3816,0.9811437403400309,90,3324,3235,0.9856257046223225,84,3631,3548
1971,f2029f17-ef03-4f43-93a8-87f26f7d300c runid=b0ed894e-112e-4a8e-8826-3551ec5485fa ch=2700 start_time=2025-11-20T20:23:44.508756+02:00 flow_cell_id=PBG32418 basecall_gpu=NVIDIA_GeForce_RTX_4090 protocol_group_id=T82_Islets_Riham sample_id=T82_Islets_Riham_DNA barcode=barcode23 barcode_alias=barcode23 parent_read_id=f2029f17-ef03-4f43-93a8-87f26f7d300c basecall_model_version_id=dna_r10.4.1_e8.2_400bps_sup@v5.2.0,8411,0.9347964782442261,92,7928,7837,0.9928762243989314,86,7946,7861
1972,cd9dce8d-d059-4958-80fb-0e8755f7e949 runid=b0ed894e-112e-4a8e-8826-3551ec5485fa ch=1661 start_time=2025-11-20T20:30:55.508756+02:00 flow_cell_id=PBG32418 basecall_gpu=NVIDIA_GeForce_RTX_4090 protocol_group_id=T82_Islets_Riham sample_id=T82_Islets_Riham_DNA barcode=barcode23 barcode_alias=barcode23 parent_read_id=cd9dce8d-d059-4958-80fb-0e8755f7e949 basecall_model_version_id=dna_r10.4.1_e8.2_400bps_sup@v5.2.0,19663,0.9715994020926756,98,6118,6021,0.9839189994044074,92,6807,6716
1973,b3d8d08e-3dcb-4173-90f4-074236c6be1c runid=b0ed894e-112e-4a8e-8826-3551ec5485fa ch=177 start_time=2025-11-20T20:33:01.508756+02:00 flow_cell_id=PBG32418 basecall_gpu=NVIDIA_GeForce_RTX_4090 protocol_group_id=T82_Islets_Riham sample_id=T82_Islets_Riham_DNA barcode=barcode23 barcode_alias=barcode23 parent_read_id=b3d8d08e-3dcb-4173-90f4-074236c6be1c basecall_model_version_id=dna_r10.4.1_e8.2_400bps_sup@v5.2.0,3928,0.996875,88,3927,3840,0.9981799271970879,82,3927,3846
1974,1d967588-f856-4607-b235-f6fbdb9dd3dd runid=b0ed894e-112e-4a8e-8826-3551ec5485fa ch=1706 start_time=2025-11-20T20:35:56.508756+02:00 flow_cell_id=PBG32418 basecall_gpu=NVIDIA_GeForce_RTX_4090 protocol_group_id=T82_Islets_Riham sample_id=T82_Islets_Riham_DNA barcode=barcode23 barcode_alias=barcode23 parent_read_id=1d967588-f856-4607-b235-f6fbdb9dd3dd basecall_model_version_id=dna_r10.4.1_e8.2_400bps_sup@v5.2.0,1569,0.999322951929587,93,1569,1477,0.9993256911665542,87,1569,1483
1975,17cd0274-52aa-4367-83b8-9c37513e3f8c runid=b0ed894e-112e-4a8e-8826-3551ec5485fa ch=1866 start_time=2025-11-20T20:40:20.508756+02:00 flow_cell_id=PBG32418 basecall_gpu=NVIDIA_GeForce_RTX_4090 protocol_group_id=T82_Islets_Riham sample_id=T82_Islets_Riham_DNA barcode=barcode23 barcode_alias=barcode23 parent_read_id=17cd0274-52aa-4367-83b8-9c37513e3f8c basecall_model_version_id=dna_r10.4.1_e8.2_400bps_sup@v5.2.0,6451,0.9276418532014575,87,5849,5763,0.9798582017402514,81,6286,6206
1976,e904278c-18e6-4145-904e-4473e00c6bf6 runid=b0ed894e-112e-4a8e-8826-3551ec5485fa ch=593 start_time=2025-11-20T20:45:59.508756+02:00 flow_cell_id=PBG32418 basecall_gpu=NVIDIA_GeForce_RTX_4090 protocol_group_id=T82_Islets_Riham sample_id=T82_Islets_Riham_DNA barcode=barcode23 barcode_alias=barcode23 parent_read_id=e904278c-18e6-4145-904e-4473e00c6bf6 basecall_model_version_id=dna_r10.4.1_e8.2_400bps_sup@v5.2.0,6836,0.9967126890203813,98,4660,4563,0.9954208460532054,92,4677,4586
1977,1a26a017-19f5-417e-bb96-25cad1c176ad runid=b0ed894e-112e-4a8e-8826-3551ec5485fa ch=1067 start_time=2025-11-20T20:51:06.508756+02:00 flow_cell_id=PBG32418 basecall_gpu=NVIDIA_GeForce_RTX_4090 protocol_group_id=T82_Islets_Riham sample_id=T82_Islets_Riham_DNA barcode=barcode23 barcode_alias=barcode23 parent_read_id=1a26a017-19f5-417e-bb96-25cad1c176ad basecall_model_version_id=dna_r10.4.1_e8.2_400bps_sup@v5.2.0,3630,0.9746192893401016,81,3232,3152,0.9944847605224963,75,3519,3445
1978,649b20c8-a1ad-4394-a677-cbe4ea257b24 runid=b0ed894e-112e-4a8e-8826-3551ec5485fa ch=2643 start_time=2025-11-20T20:54:36.508756+02:00 flow_cell_id=PBG32418 basecall_gpu=NVIDIA_GeForce_RTX_4090 protocol_group_id=T82_Islets_Riham sample_id=T82_Islets_Riham_DNA barcode=barcode23 barcode_alias=barcode23 parent_read_id=649b20c8-a1ad-4394-a677-cbe4ea257b24 basecall_model_version_id=dna_r10.4.1_e8.2_400bps_sup@v5.2.0,16122,0.9454772301933874,102,8116,8015,0.9923270591056228,96,8436,8341
1979,96aaeb3f-b89e-4141-a0d4-b4808558fcae runid=b0ed894e-112e-4a8e-8826-3551ec5485fa ch=2592 start_time=2025-11-20T21:02:40.508756+02:00 flow_cell_id=PBG32418 basecall_gpu=NVIDIA_GeForce_RTX_4090 protocol_group_id=T82_Islets_Riham sample_id=T82_Islets_Riham_DNA barcode=barcode23 barcode_alias=barcode23 parent_read_id=96aaeb3f-b89e-4141-a0d4-b4808558fcae basecall_model_version_id=dna_r10.4.1_e8.2_400bps_sup@v5.2.0,3780,0.8465845464725644,2887,3779,893,0.9696805630752572,86,3779,3694
1980,3827da3b-9ae4-45b7-9693-6eee2a4dfd3f runid=b0ed894e-112e-4a8e-8826-3551ec5485fa ch=1177 start_time=2025-11-20T21:06:24.508756+02:00 flow_cell_id=PBG32418 basecall_gpu=NVIDIA_GeForce_RTX_4090 protocol_group_id=T82_Islets_Riham sample_id=T82_Islets_Riham_DNA barcode=barcode23 barcode_alias=barcode23 parent_read_id=3827da3b-9ae4-45b7-9693-6eee2a4dfd3f basecall_model_version_id=dna_r10.4.1_e8.2_400bps_sup@v5.2.0,3210,0.9958266452648475,93,3207,3115,0.9980775392502403,87,3207,3121
1981,2ee828cc-243e-465b-ab2c-6080cc1fe738 runid=b0ed894e-112e-4a8e-8826-3551ec5485fa ch=2188 start_time=2025-11-20T21:13:39.508756+02:00 flow_cell_id=PBG32418 basecall_gpu=NVIDIA_GeForce_RTX_4090 protocol_group_id=T82_Islets_Riham sample_id=T82_Islets_Riham_DNA barcode=barcode23 barcode_alias=barcode23 parent_read_id=2ee828cc-243e-465b-ab2c-6080cc1fe738 basecall_model_version_id=dna_r10.4.1_e8.2_400bps_sup@v5.2.0,3418,0.8894582723279648,96,2827,2732,0.9788778877887789,96,3125,3030
1982,62ae4c13-87c4-4ece-be5e-3dc35fa28c58 runid=b0ed894e-112e-4a8e-8826-3551ec5485fa ch=403 start_time=2025-11-20T21:16:09.508756+02:00 flow_cell_id=PBG32418 basecall_gpu=NVIDIA_GeForce_RTX_4090 protocol_group_id=T82_Islets_Riham sample_id=T82_Islets_Riham_DNA barcode=barcode23 barcode_alias=barcode23 parent_read_id=62ae4c13-87c4-4ece-be5e-3dc35fa28c58 basecall_model_version_id=dna_r10.4.1_e8.2_400bps_sup@v5.2.0,4502,0.9995460735360872,86,4491,4406,0.9995473064735174,80,4497,4418
1983,f8242a08-2923-48b3-9a97-40bb76090dd7 runid=b0ed894e-112e-4a8e-8826-3551ec5485fa ch=2090 start_time=2025-11-20T20:42:17.508756+02:00 flow_cell_id=PBG32418 basecall_gpu=NVIDIA_GeForce_RTX_4090 protocol_group_id=T82_Islets_Riham sample_id=T82_Islets_Riham_DNA barcode=barcode23 barcode_alias=barcode23 parent_read_id=f8242a08-2923-48b3-9a97-40bb76090dd7 basecall_model_version_id=dna_r10.4.1_e8.2_400bps_sup@v5.2.0,84663,0.8875541276714625,73,7231,7159,0.9814765811061127,67,7624,7558
1984,37992579-7f75-49cb-87f6-ca39cfb3b8b6 runid=b0ed894e-112e-4a8e-8826-3551ec5485fa ch=106 start_time=2025-11-20T21:28:23.508756+02:00 flow_cell_id=PBG32418 basecall_gpu=NVIDIA_GeForce_RTX_4090 protocol_group_id=T82_Islets_Riham sample_id=T82_Islets_Riham_DNA barcode=barcode23 barcode_alias=barcode23 parent_read_id=37992579-7f75-49cb-87f6-ca39cfb3b8b6 basecall_model_version_id=dna_r10.4.1_e8.2_400bps_sup@v5.2.0,4470,0.9139676113360324,88,4039,3952,0.9863294600136705,82,4470,4389
1985,3ee9f6a4-cccd-423e-aa42-7c71d19f958a runid=b0ed894e-112e-4a8e-8826-3551ec5485fa ch=2312 start_time=2025-11-20T21:35:41.508756+02:00 flow_cell_id=PBG32418 basecall_gpu=NVIDIA_GeForce_RTX_4090 protocol_group_id=T82_Islets_Riham sample_id=T82_Islets_Riham_DNA barcode=barcode23 barcode_alias=barcode23 parent_read_id=3ee9f6a4-cccd-423e-aa42-7c71d19f958a basecall_model_version_id=dna_r10.4.1_e8.2_400bps_sup@v5.2.0,10413,0.9807592303692148,93,5861,5769,0.9978199937714107,87,6508,6422
1986,662906ab-3be3-49c5-92ea-81ff79f227f9 runid=b0ed894e-112e-4a8e-8826-3551ec5485fa ch=28 start_time=2025-11-20T21:46:03.508756+02:00 flow_cell_id=PBG32418 basecall_gpu=NVIDIA_GeForce_RTX_4090 protocol_group_id=T82_Islets_Riham sample_id=T82_Islets_Riham_DNA barcode=barcode23 barcode_alias=barcode23 parent_read_id=662906ab-3be3-49c5-92ea-81ff79f227f9 basecall_model_version_id=dna_r10.4.1_e8.2_400bps_sup@v5.2.0,2289,0.9995448338643604,90,2286,2197,0.9995460735360872,84,2286,2203
1987,6fd1d555-9176-4e09-9f19-67892c3f0cf7 runid=b0ed894e-112e-4a8e-8826-3551ec5485fa ch=397 start_time=2025-11-20T21:52:00.508756+02:00 flow_cell_id=PBG32418 basecall_gpu=NVIDIA_GeForce_RTX_4090 protocol_group_id=T82_Islets_Riham sample_id=T82_Islets_Riham_DNA barcode=barcode23 barcode_alias=barcode23 parent_read_id=6fd1d555-9176-4e09-9f19-67892c3f0cf7 basecall_model_version_id=dna_r10.4.1_e8.2_400bps_sup@v5.2.0,3588,0.8716880023816612,89,3447,3359,0.9751025190392502,83,3496,3414
1988,ab6100c1-0a59-41ec-b201-32a03487c77e runid=b0ed894e-112e-4a8e-8826-3551ec5485fa ch=2378 start_time=2025-11-20T21:54:46.508756+02:00 flow_cell_id=PBG32418 basecall_gpu=NVIDIA_GeForce_RTX_4090 protocol_group_id=T82_Islets_Riham sample_id=T82_Islets_Riham_DNA barcode=barcode23 barcode_alias=barcode23 parent_read_id=ab6100c1-0a59-41ec-b201-32a03487c77e basecall_model_version_id=dna_r10.4.1_e8.2_400bps_sup@v5.2.0,2594,0.9996004794246903,92,2594,2503,0.9996014348345954,86,2594,2509
1989,43f9a342-f48c-48a4-bb63-7ce061495132 runid=b0ed894e-112e-4a8e-8826-3551ec5485fa ch=2391 start_time=2025-11-20T21:57:36.508756+02:00 flow_cell_id=PBG32418 basecall_gpu=NVIDIA_GeForce_RTX_4090 protocol_group_id=T82_Islets_Riham sample_id=T82_Islets_Riham_DNA barcode=barcode23 barcode_alias=barcode23 parent_read_id=43f9a342-f48c-48a4-bb63-7ce061495132 basecall_model_version_id=dna_r10.4.1_e8.2_400bps_sup@v5.2.0,27281,0.9843463052033231,94,11528,11435,0.9949538145740677,88,11779,11692
1990,bbd7486a-1d6e-42e7-97ec-edd752891906 runid=b0ed894e-112e-4a8e-8826-3551ec5485fa ch=1955 start_time=2025-11-20T22:06:17.508756+02:00 flow_cell_id=PBG32418 basecall_gpu=NVIDIA_GeForce_RTX_4090 protocol_group_id=T82_Islets_Riham sample_id=T82_Islets_Riham_DNA barcode=barcode23 barcode_alias=barcode23 parent_read_id=bbd7486a-1d6e-42e7-97ec-edd752891906 basecall_model_version_id=dna_r10.4.1_e8.2_400bps_sup@v5.2.0,46165,0.9807073954983923,94,5691,5598,0.9920071047957372,94,5723,5630
1991,9d42c7c2-5de8-4774-aa96-677ea01592c7 runid=b0ed894e-112e-4a8e-8826-3551ec5485fa ch=2029 start_time=2025-11-20T22:10:08.508756+02:00 flow_cell_id=PBG32418 basecall_gpu=NVIDIA_GeForce_RTX_4090 protocol_group_id=T82_Islets_Riham sample_id=T82_Islets_Riham_DNA barcode=barcode23 barcode_alias=barcode23 parent_read_id=9d42c7c2-5de8-4774-aa96-677ea01592c7 basecall_model_version_id=dna_r10.4.1_e8.2_400bps_sup@v5.2.0,23533,0.9267585206671501,91,5606,5516,0.9826149945671858,85,5606,5522
1992,9a4cadbd-a509-4d37-ad77-037694f1b7e4 runid=b0ed894e-112e-4a8e-8826-3551ec5485fa ch=1420 start_time=2025-11-20T22:19:29.508756+02:00 flow_cell_id=PBG32418 basecall_gpu=NVIDIA_GeForce_RTX_4090 protocol_group_id=T82_Islets_Riham sample_id=T82_Islets_Riham_DNA barcode=barcode23 barcode_alias=barcode23 parent_read_id=9a4cadbd-a509-4d37-ad77-037694f1b7e4 basecall_model_version_id=dna_r10.4.1_e8.2_400bps_sup@v5.2.0,4162,0.939261114589856,88,3281,3194,0.9748865355521936,82,3386,3305
